symbol,market,period_end,asof_ts,revenue,operating_income,net_income,free_cash_flow,total_assets,total_equity,total_debt,shares_out,eps,source
BMY,us,2015-09-30,2015-10-27T00:00:00,,,1762000000.0,686000000.0,,15079000000.0,642000000.0,1668286317.0,1.05,sec_edgar:companyfacts
BMY,us,2015-12-31,2016-02-12T00:00:00,,,1565000000.0,1012000000.0,,14266000000.0,139000000.0,,0.93,sec_edgar:companyfacts
BMY,us,2016-03-31,2016-04-28T00:00:00,,,1195000000.0,-628000000.0,,14386000000.0,106000000.0,1669307273.0,0.71,sec_edgar:companyfacts
BMY,us,2016-06-30,2016-07-28T00:00:00,,,2361000000.0,-478000000.0,,14918000000.0,155000000.0,1670858535.0,1.41,sec_edgar:companyfacts
BMY,us,2016-09-30,2016-10-27T00:00:00,,,3563000000.0,578000000.0,,15613000000.0,,1671229946.0,2.12,sec_edgar:companyfacts
BMY,us,2016-12-31,2019-02-25T00:00:00,19427000000.0,,4457000000.0,1635000000.0,,16177000000.0,992000000.0,,2.65,sec_edgar:companyfacts
BMY,us,2017-03-31,2019-02-25T00:00:00,4929000000.0,,1574000000.0,570000000.0,,14416000000.0,7685000000.0,1647434458.0,0.94,sec_edgar:companyfacts
BMY,us,2017-06-30,2019-02-25T00:00:00,5144000000.0,,2490000000.0,1906000000.0,,14699000000.0,7467000000.0,1639926446.0,1.5,sec_edgar:companyfacts
BMY,us,2017-09-30,2019-02-25T00:00:00,5254000000.0,,3335000000.0,3357000000.0,,14783000000.0,7644000000.0,1636699696.0,2.02,sec_edgar:companyfacts
BMY,us,2017-12-31,2019-02-25T00:00:00,20776000000.0,,1007000000.0,4220000000.0,,11741000000.0,7487000000.0,,0.61,sec_edgar:companyfacts
BMY,us,2018-03-31,2019-02-25T00:00:00,5193000000.0,,1486000000.0,936000000.0,,12793000000.0,6233000000.0,1634538458.0,0.91,sec_edgar:companyfacts
BMY,us,2018-06-30,2019-02-25T00:00:00,5704000000.0,,1859000000.0,1795000000.0,,12317000000.0,6023000000.0,1631876909.0,1.13,sec_edgar:companyfacts
BMY,us,2018-09-30,2019-02-25T00:00:00,5691000000.0,,3760000000.0,2850000000.0,,13640000000.0,5999000000.0,1632198774.0,2.3,sec_edgar:companyfacts
BMY,us,2018-12-31,2019-02-25T00:00:00,22561000000.0,,4920000000.0,4989000000.0,,14031000000.0,8598000000.0,,3.01,sec_edgar:companyfacts
BMY,us,2019-03-31,2019-04-25T00:00:00,5920000000.0,,1710000000.0,1186000000.0,,15218000000.0,6016000000.0,1635705782.0,1.04,sec_edgar:companyfacts
BMY,us,2019-06-30,2019-07-25T00:00:00,12193000000.0,,3142000000.0,3078000000.0,,16049000000.0,24978000000.0,1635766530.0,1.92,sec_edgar:companyfacts
BMY,us,2019-09-30,2019-10-31T00:00:00,18200000000.0,,4495000000.0,5444000000.0,,17648000000.0,24959000000.0,1629284798.0,2.75,sec_edgar:companyfacts
BMY,us,2019-12-31,2020-02-24T00:00:00,26145000000.0,,3439000000.0,7231000000.0,,51598000000.0,49496000000.0,,2.01,sec_edgar:companyfacts
BMY,us,2020-03-31,2020-05-07T00:00:00,10781000000.0,,-775000000.0,3708000000.0,,49911000000.0,49967000000.0,2262689755.0,-0.34,sec_edgar:companyfacts
BMY,us,2020-06-30,2020-08-06T00:00:00,20910000000.0,,-860000000.0,7846000000.0,,49094000000.0,50925000000.0,2253934635.0,-0.38,sec_edgar:companyfacts
BMY,us,2020-09-30,2020-11-05T00:00:00,31450000000.0,,1012000000.0,9912000000.0,,50158000000.0,48199000000.0,2259751518.0,0.44,sec_edgar:companyfacts
BMY,us,2020-12-31,2021-02-10T00:00:00,42518000000.0,,-9015000000.0,13299000000.0,,37822000000.0,52676000000.0,,-3.99,sec_edgar:companyfacts
BMY,us,2021-03-31,2021-04-29T00:00:00,11073000000.0,,2021000000.0,3651000000.0,,37605000000.0,47782000000.0,2232843755.0,0.89,sec_edgar:companyfacts
BMY,us,2021-06-30,2021-07-28T00:00:00,22776000000.0,,3076000000.0,6501000000.0,,36808000000.0,47655000000.0,2222113553.0,1.36,sec_edgar:companyfacts
BMY,us,2021-09-30,2021-10-27T00:00:00,34400000000.0,,4622000000.0,11497000000.0,,37213000000.0,49511000000.0,2219644935.0,2.05,sec_edgar:companyfacts
BMY,us,2021-12-31,2022-02-09T00:00:00,46385000000.0,,6994000000.0,15234000000.0,,35946000000.0,49317000000.0,,3.12,sec_edgar:companyfacts
BMY,us,2022-03-31,2022-04-29T00:00:00,11648000000.0,,1278000000.0,3559000000.0,,31580000000.0,52269000000.0,2129064271.0,0.59,sec_edgar:companyfacts
BMY,us,2022-06-30,2022-07-27T00:00:00,23535000000.0,,2699000000.0,5548000000.0,,32600000000.0,46706000000.0,,1.25,sec_edgar:companyfacts
BMY,us,2022-09-30,2022-10-26T00:00:00,34753000000.0,,4305000000.0,8988000000.0,,32671000000.0,41001000000.0,,2.0,sec_edgar:companyfacts
BMY,us,2022-12-31,2023-02-14T00:00:00,46159000000.0,,6327000000.0,11948000000.0,,31061000000.0,43217000000.0,,2.95,sec_edgar:companyfacts
BMY,us,2023-03-31,2023-04-27T00:00:00,11337000000.0,,2262000000.0,2692000000.0,,31824000000.0,40084000000.0,,1.07,sec_edgar:companyfacts
BMY,us,2023-06-30,2023-07-27T00:00:00,22563000000.0,,4335000000.0,4320000000.0,,31973000000.0,40090000000.0,,2.06,sec_edgar:companyfacts
BMY,us,2023-09-30,2023-10-26T00:00:00,33529000000.0,,6263000000.0,8729000000.0,,28998000000.0,42477000000.0,,2.99,sec_edgar:companyfacts
BMY,us,2023-12-31,2024-02-13T00:00:00,45006000000.0,,8025000000.0,12651000000.0,,29430000000.0,42645000000.0,,3.86,sec_edgar:companyfacts
BMY,us,2024-03-31,2024-04-25T00:00:00,11865000000.0,,-11911000000.0,2550000000.0,,16490000000.0,58550000000.0,,-5.89,sec_edgar:companyfacts
BMY,us,2024-06-30,2024-07-26T00:00:00,24066000000.0,,-10231000000.0,4614000000.0,,17015000000.0,55481000000.0,,-5.05,sec_edgar:companyfacts
BMY,us,2024-09-30,2024-10-31T00:00:00,35958000000.0,,-9020000000.0,9881000000.0,,17142000000.0,50625000000.0,,-4.45,sec_edgar:companyfacts
BMY,us,2024-12-31,2025-02-12T00:00:00,48300000000.0,,-8948000000.0,13942000000.0,,16335000000.0,51477000000.0,,-4.41,sec_edgar:companyfacts
BMY,us,2025-03-31,2025-04-24T00:00:00,11201000000.0,,2456000000.0,1694000000.0,,17389000000.0,53060000000.0,,1.2,sec_edgar:companyfacts
BMY,us,2025-06-30,2025-07-31T00:00:00,23470000000.0,,3766000000.0,5250000000.0,,17435000000.0,53660000000.0,,1.85,sec_edgar:companyfacts
BMY,us,2025-09-30,2025-10-30T00:00:00,35692000000.0,,5967000000.0,11241000000.0,,18552000000.0,53226000000.0,,2.93,sec_edgar:companyfacts
BMY,us,2025-12-31,2026-02-11T00:00:00,48194000000.0,,7054000000.0,12845000000.0,,18473000000.0,47088000000.0,,3.46,sec_edgar:companyfacts
BMY,us,2026-03-31,2026-04-30T00:00:00,11489000000.0,,2677000000.0,757000000.0,,20068000000.0,46448000000.0,,1.31,sec_edgar:companyfacts
BNY,us,2007-12-31,2010-02-26T00:00:00,,,2209000000.0,3657000000.0,,,,,2.17,sec_edgar:companyfacts
BNY,us,2008-06-30,2009-08-07T00:00:00,,,1055000000.0,1716000000.0,,,,,0.92,sec_edgar:companyfacts
BNY,us,2008-09-30,2009-11-06T00:00:00,,,1358000000.0,1323000000.0,,,,,1.17,sec_edgar:companyfacts
BNY,us,2008-12-31,2011-02-28T00:00:00,13573000000.0,,1431000000.0,2611000000.0,,28050000000.0,15865000000.0,,1.2,sec_edgar:companyfacts
BNY,us,2009-03-31,2010-05-07T00:00:00,,,322000000.0,-551000000.0,,,,,0.28,sec_edgar:companyfacts
BNY,us,2009-06-30,2010-08-06T00:00:00,5868000000.0,,498000000.0,126000000.0,,27276000000.0,17363000000.0,,0.43,sec_edgar:companyfacts
BNY,us,2009-09-30,2010-11-08T00:00:00,4353000000.0,,-1960000000.0,2236000000.0,,28295000000.0,17486000000.0,,-1.67,sec_edgar:companyfacts
BNY,us,2009-12-31,2011-02-28T00:00:00,7654000000.0,,-814000000.0,3463000000.0,,28977000000.0,17234000000.0,,-1.16,sec_edgar:companyfacts
BNY,us,2010-03-31,2010-08-06T00:00:00,3355000000.0,,559000000.0,1147000000.0,,29683000000.0,,,0.46,sec_edgar:companyfacts
BNY,us,2010-06-30,2010-08-06T00:00:00,6680000000.0,,1217000000.0,-224000000.0,,30396000000.0,,,1.0,sec_edgar:companyfacts
BNY,us,2010-09-30,2010-11-08T00:00:00,10079000000.0,,1839000000.0,2769000000.0,,32153000000.0,,,1.51,sec_edgar:companyfacts
BNY,us,2010-12-31,2013-02-28T00:00:00,13816000000.0,,2518000000.0,3820000000.0,,32354000000.0,16517000000.0,1241530195.0,2.05,sec_edgar:companyfacts
BNY,us,2011-03-31,2011-05-09T00:00:00,3602000000.0,,,262000000.0,,33258000000.0,,,0.5,sec_edgar:companyfacts
BNY,us,2011-06-30,2011-08-08T00:00:00,7431000000.0,,,630000000.0,,33851000000.0,,,1.08,sec_edgar:companyfacts
BNY,us,2011-09-30,2012-11-08T00:00:00,11112000000.0,,2011000000.0,-1263000000.0,,33695000000.0,,,1.61,sec_edgar:companyfacts
BNY,us,2011-12-31,2013-02-28T00:00:00,14680000000.0,,2516000000.0,1569000000.0,,33417000000.0,19933000000.0,1209674607.0,2.03,sec_edgar:companyfacts
BNY,us,2012-03-31,2013-05-09T00:00:00,3635000000.0,,619000000.0,-15000000.0,,34000000000.0,,,0.52,sec_edgar:companyfacts
BNY,us,2012-06-30,2012-11-08T00:00:00,7223000000.0,,466000000.0,98000000.0,,34533000000.0,,,0.9,sec_edgar:companyfacts
BNY,us,2012-09-30,2012-11-08T00:00:00,10873000000.0,,1810000000.0,820000000.0,,36218000000.0,,,1.51,sec_edgar:companyfacts
BNY,us,2012-12-31,2013-02-28T00:00:00,14479000000.0,,2445000000.0,977000000.0,,36431000000.0,18530000000.0,1163490341.0,2.03,sec_edgar:companyfacts
BNY,us,2013-03-31,2013-05-09T00:00:00,3597000000.0,,-253000000.0,-2870000000.0,,35690000000.0,,,-0.23,sec_edgar:companyfacts
BNY,us,2013-06-30,2013-08-08T00:00:00,7567000000.0,,592000000.0,-1217000000.0,,35882000000.0,,,0.48,sec_edgar:companyfacts
BNY,us,2013-09-30,2013-11-08T00:00:00,11326000000.0,,1572000000.0,-427000000.0,,36959000000.0,,,1.3,sec_edgar:companyfacts
BNY,us,2013-12-31,2014-02-28T00:00:00,14903000000.0,,2111000000.0,-1251000000.0,,37521000000.0,19864000000.0,1142249790.0,1.74,sec_edgar:companyfacts
BNY,us,2014-03-31,2014-05-09T00:00:00,3627000000.0,,674000000.0,-1256000000.0,,37986000000.0,,,0.57,sec_edgar:companyfacts
BNY,us,2014-06-30,2014-08-11T00:00:00,7355000000.0,,1251000000.0,2005000000.0,,38326000000.0,,,1.04,sec_edgar:companyfacts
BNY,us,2014-09-30,2014-11-07T00:00:00,11943000000.0,,2334000000.0,2703000000.0,,38451000000.0,,,1.97,sec_edgar:companyfacts
BNY,us,2014-12-31,2015-02-27T00:00:00,15608000000.0,,2567000000.0,3693000000.0,,37441000000.0,20264000000.0,1118227559.0,2.15,sec_edgar:companyfacts
BNY,us,2015-03-31,2015-05-08T00:00:00,3761000000.0,,779000000.0,-226000000.0,,37328000000.0,,,0.67,sec_edgar:companyfacts
BNY,us,2015-06-30,2015-08-07T00:00:00,7610000000.0,,1632000000.0,2322000000.0,,38270000000.0,,,1.4,sec_edgar:companyfacts
BNY,us,2015-09-30,2015-11-06T00:00:00,11405000000.0,,2465000000.0,3558000000.0,,38170000000.0,,,2.13,sec_edgar:companyfacts
BNY,us,2015-12-31,2016-02-26T00:00:00,15126000000.0,,3158000000.0,3526000000.0,,38037000000.0,21547000000.0,1085342985.0,2.71,sec_edgar:companyfacts
BNY,us,2016-03-31,2016-05-10T00:00:00,3737000000.0,,817000000.0,1646000000.0,,38459000000.0,,,0.73,sec_edgar:companyfacts
BNY,us,2016-06-30,2016-08-08T00:00:00,7509000000.0,,1690000000.0,1113000000.0,,38559000000.0,,,1.48,sec_edgar:companyfacts
BNY,us,2016-09-30,2016-11-08T00:00:00,,,2677000000.0,1062000000.0,,39695000000.0,,,2.38,sec_edgar:companyfacts
BNY,us,2016-12-31,2017-02-28T00:00:00,,,3547000000.0,5421000000.0,,38811000000.0,24463000000.0,1047488301.0,3.15,sec_edgar:companyfacts
BNY,us,2017-03-31,2017-05-08T00:00:00,,,922000000.0,-1519000000.0,,39138000000.0,,,0.83,sec_edgar:companyfacts
BNY,us,2017-06-30,2017-08-03T00:00:00,,,1897000000.0,-2577000000.0,,39974000000.0,,,1.7,sec_edgar:companyfacts
BNY,us,2017-09-30,2017-11-07T00:00:00,,,2915000000.0,2417000000.0,,40523000000.0,,,2.64,sec_edgar:companyfacts
BNY,us,2017-12-31,2020-02-27T00:00:00,15543000000.0,,4090000000.0,3444000000.0,,41251000000.0,27979000000.0,1013442445.0,3.72,sec_edgar:companyfacts
BNY,us,2018-03-31,2018-05-08T00:00:00,,,1171000000.0,-1025000000.0,,41728000000.0,,,1.1,sec_edgar:companyfacts
BNY,us,2018-06-30,2018-08-03T00:00:00,,,2274000000.0,1063000000.0,,41505000000.0,,,2.14,sec_edgar:companyfacts
BNY,us,2018-09-30,2018-11-06T00:00:00,,,3385000000.0,1993000000.0,,41560000000.0,,,3.2,sec_edgar:companyfacts
BNY,us,2018-12-31,2020-02-27T00:00:00,16392000000.0,,4266000000.0,4888000000.0,,40638000000.0,29163000000.0,960425669.0,4.04,sec_edgar:companyfacts
BNY,us,2019-03-31,2019-05-08T00:00:00,,,946000000.0,-1213000000.0,,41225000000.0,,,0.94,sec_edgar:companyfacts
BNY,us,2019-06-30,2019-08-07T00:00:00,,,1963000000.0,-3231000000.0,,41533000000.0,,,1.95,sec_edgar:companyfacts
BNY,us,2019-09-30,2019-11-07T00:00:00,,,3001000000.0,1455000000.0,,41120000000.0,,,3.01,sec_edgar:companyfacts
BNY,us,2019-12-31,2020-02-27T00:00:00,16462000000.0,,4441000000.0,-1114000000.0,,41483000000.0,27501000000.0,900683038.0,4.51,sec_edgar:companyfacts
BNY,us,2020-03-31,2020-05-07T00:00:00,,,980000000.0,-1949000000.0,,41145000000.0,,,1.05,sec_edgar:companyfacts
BNY,us,2020-06-30,2020-08-06T00:00:00,,,1930000000.0,4502000000.0,,43697000000.0,,,2.06,sec_edgar:companyfacts
BNY,us,2020-09-30,2020-11-05T00:00:00,,,2867000000.0,4947000000.0,,44917000000.0,,,3.04,sec_edgar:companyfacts
BNY,us,2020-12-31,2021-02-25T00:00:00,15808000000.0,,3617000000.0,3816000000.0,,45801000000.0,25984000000.0,886763531.0,3.83,sec_edgar:companyfacts
BNY,us,2021-03-31,2021-05-06T00:00:00,,,927000000.0,-3394000000.0,,44954000000.0,25350000000.0,,0.97,sec_edgar:companyfacts
BNY,us,2021-06-30,2021-08-05T00:00:00,,,1949000000.0,-810000000.0,,45281000000.0,25629000000.0,,2.1,sec_edgar:companyfacts
BNY,us,2021-09-30,2021-11-05T00:00:00,,,2896000000.0,-1132000000.0,,43601000000.0,25043000000.0,,3.14,sec_edgar:companyfacts
BNY,us,2021-12-31,2022-02-25T00:00:00,15931000000.0,,3759000000.0,1623000000.0,,43034000000.0,25931000000.0,804145366.0,4.14,sec_edgar:companyfacts
BNY,us,2022-03-31,2022-05-06T00:00:00,,,773000000.0,3158000000.0,,41799000000.0,25246000000.0,,0.86,sec_edgar:companyfacts
BNY,us,2022-06-30,2022-08-05T00:00:00,,,1642000000.0,7548000000.0,,40984000000.0,27610000000.0,,1.88,sec_edgar:companyfacts
BNY,us,2022-09-30,2022-11-07T00:00:00,,,2030000000.0,11155000000.0,,39737000000.0,27820000000.0,,2.28,sec_edgar:companyfacts
BNY,us,2022-12-31,2023-02-27T00:00:00,16377000000.0,,2573000000.0,13722000000.0,,40734000000.0,30458000000.0,808444600.0,2.9,sec_edgar:companyfacts
BNY,us,2023-03-31,2023-05-05T00:00:00,,,976000000.0,1531000000.0,,40634000000.0,30489000000.0,,1.12,sec_edgar:companyfacts
BNY,us,2023-06-30,2023-08-04T00:00:00,,,2043000000.0,2325000000.0,,40933000000.0,32463000000.0,,2.42,sec_edgar:companyfacts
BNY,us,2023-09-30,2023-11-03T00:00:00,,,3081000000.0,7029000000.0,,40966000000.0,29205000000.0,,3.65,sec_edgar:companyfacts
BNY,us,2023-12-31,2024-02-28T00:00:00,17502000000.0,,3286000000.0,4692000000.0,,40874000000.0,31257000000.0,759344092.0,3.87,sec_edgar:companyfacts
BNY,us,2024-03-31,2024-05-03T00:00:00,,,1025000000.0,-2979000000.0,,40569000000.0,32396000000.0,,1.25,sec_edgar:companyfacts
BNY,us,2024-06-30,2024-08-02T00:00:00,,,2193000000.0,-1232000000.0,,40843000000.0,30947000000.0,,2.77,sec_edgar:companyfacts
BNY,us,2024-09-30,2024-11-01T00:00:00,,,3375000000.0,-1919000000.0,,41992000000.0,33199000000.0,,4.26,sec_edgar:companyfacts
BNY,us,2024-12-31,2025-02-27T00:00:00,18619000000.0,,4530000000.0,-782000000.0,,41318000000.0,30854000000.0,717680268.0,5.8,sec_edgar:companyfacts
BNY,us,2025-03-31,2025-05-02T00:00:00,,,1220000000.0,92000000.0,,43119000000.0,30869000000.0,,1.58,sec_edgar:companyfacts
BNY,us,2025-06-30,2025-08-01T00:00:00,,,2643000000.0,1930000000.0,,43950000000.0,33429000000.0,,3.51,sec_edgar:companyfacts
BNY,us,2025-09-30,2025-10-31T00:00:00,,,4088000000.0,428000000.0,,43879000000.0,32287000000.0,,5.39,sec_edgar:companyfacts
BNY,us,2025-12-31,2026-02-25T00:00:00,20080000000.0,,5549000000.0,5177000000.0,,44313000000.0,31873000000.0,688236337.0,7.4,sec_edgar:companyfacts
BNY,us,2026-03-31,2026-05-01T00:00:00,,,1632000000.0,-3630000000.0,,44783000000.0,32582000000.0,,2.24,sec_edgar:companyfacts
BRK-B,us,2007-12-31,2010-03-01T00:00:00,118245000000.0,,13213000000.0,7177000000.0,,,,,,sec_edgar:companyfacts
BRK-B,us,2008-09-30,2009-11-06T00:00:00,83194000000.0,,4877000000.0,4227000000.0,,,,,3149.0,sec_edgar:companyfacts
BRK-B,us,2008-12-31,2010-03-01T00:00:00,107786000000.0,,4994000000.0,5114000000.0,,109267000000.0,,,,sec_edgar:companyfacts
BRK-B,us,2009-03-31,2011-02-28T00:00:00,22784000000.0,,-1534000000.0,3269000000.0,,,,,-990.0,sec_edgar:companyfacts
BRK-B,us,2009-06-30,2010-08-06T00:00:00,52391000000.0,,1761000000.0,4864000000.0,,,,,1136.0,sec_edgar:companyfacts
BRK-B,us,2009-09-30,2009-11-06T00:00:00,82295000000.0,,4999000000.0,8223000000.0,,126073000000.0,,,3223.0,sec_edgar:companyfacts
BRK-B,us,2009-12-31,2011-02-28T00:00:00,112493000000.0,,8055000000.0,10909000000.0,,131102000000.0,,,1969.0,sec_edgar:companyfacts
